source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type,t0,t0_pos
NSE-equities,AGSTRA,AGS Transact Technologies Limited,INE583L01014,,Updates,2023-11-10 09:55:18,"AGS Transact Technologies Limited has informed the Exchange regarding 'Press release - AGS Transact Technologies Limited - Wins Order for 1,350+ ATMs from State Bank of India'.",https://nsearchives.nseindia.com/corporate/AGSTRA_10112023095518_pressrelease.pdf,True,,govt,2023-11-10,858
NSE-equities,AGSTRA,AGS Transact Technologies Limited,INE583L01014,,Updates,2024-06-12 11:15:16,"AGS Transact Technologies Limited has informed the Exchange regarding '  Order Deployment Commencement - 1,350+ Atms For State Bank Of India'.",https://nsearchives.nseindia.com/corporate/AGSTRA_12062024111516_AGSTTLInvestorRelease12June2024.pdf,True,,govt,2024-06-12,1003
NSE-sme,AGUL,A G Universal Limited,,,Updates,2023-08-25 11:19:53,A G Universal Limited has informed the Exchange regarding 'Company has received Purchase Order'.,https://nsearchives.nseindia.com/corporate/AGUL_25082023111953_DisclosureunderReg30PurchaseOrder.pdf,True,,unclear,2023-08-25,805
NSE-equities,AHLADA,Ahlada Engineers Limited,INE00PV01013,,Press Release,2021-01-07 18:57:15,"Ahlada Engineers Limited has informed the Exchange regarding a press release dated January 07, 2021, titled "": Ahlada Engineers Limited has secured an order worth of Rs. 22.47 Crores"".",https://nsearchives.nseindia.com/corporate/AHLADA_07012021185715_Pressrelease07012021.pdf,True,22470000.0,unclear,2021-01-08,156
NSE-equities,AHLADA,Ahlada Engineers Limited,INE00PV01013,,Updates,2021-08-20 16:46:25,Ahlada Engineers Limited has informed the Exchange regarding ': Ahlada Engineers Limited has secured an order worth of Rs. 51.36 Crores (including GST) from the Government of Andhra Pradesh'.,https://nsearchives.nseindia.com/corporate/AHLADA_20082021164625_NSEpressrelease.pdf,True,513600000.0,govt,2021-08-23,308
NSE-equities,AHLADA,Ahlada Engineers Limited,INE00PV01013,,Awarding orders/contract,2022-12-01 15:04:51,Ahlada Engineers Limited has informed the Exchange about Awarding orders/contract worth Rs. 81.61 Crores.,https://nsearchives.nseindia.com/corporate/AHLADA_01122022150451_NSEsubmission.pdf,True,816100000.0,unclear,2022-12-01,625
NSE-equities,AHLADA,Ahlada Engineers Limited,INE00PV01013,,Press Release,2023-05-04 16:54:11,"Ahlada Engineers Limited has informed the Exchange regarding a press release dated May 04, 2023, titled ""Ahlada Engineers Limited has secured orders worth Rs. 124.58 Crores (including GST) from the Government of Andhra Pradesh."".",https://nsearchives.nseindia.com/corporate/AHLADA_04052023165411_NSEpressrelease.pdf,True,1245800000.0,govt,2023-05-05,726
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Press Release,2021-03-15 12:00:08,"Ahluwalia Contracts (India) Limited has informed the Exchange regarding a press release dated March 15, 2021, titled ""Recent Award"".",https://nsearchives.nseindia.com/corporate/AHLUCONT_15032021120008_Recent_award_sw.pdf,True,,unclear,2021-03-15,200
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Updates,2021-09-02 14:56:08,Ahluwalia Contracts (India) Limited has informed the Exchange regarding 'Recent Award of New Project worth of Rs. 229 CroresRecent Award of New Project worth of Rs. 229 CroresRecent Award of Rs. 229 Crores'.,https://nsearchives.nseindia.com/corporate/AHLUCONT_02092021145608_Press_Release1.pdf,True,2290000000.0,unclear,2021-09-02,316
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Awarding orders/contract,2022-07-11 15:50:42,Ahluwalia Contracts (India) Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/AHLUCONT_11072022155042_IntimationforRecentAward150Crores.pdf,True,,unclear,2022-07-12,529
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Awarding orders/contract,2022-10-14 15:06:39,Ahluwalia Contracts (India) Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/AHLUCONT_14102022150639_RecentAwardRs110Crores.pdf,True,,unclear,2022-10-14,593
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Updates,2023-02-22 10:20:08,Ahluwalia Contracts (India) Limited has informed the Exchange regarding 'Recent Award Rd 147 Crores'.,https://nsearchives.nseindia.com/corporate/AHLUCONT_22022023102008_RecentAwardRs147Crores.pdf,True,1470000000.0,unclear,2023-02-22,683
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Updates,2023-06-12 15:08:13,Ahluwalia Contracts (India) Limited has informed the Exchange regarding 'Recent Award of Project worth for Rs. 426.57 Crores  '.,https://nsearchives.nseindia.com/corporate/AHLUCONT_12062023150813_LetterofAwards12062023.pdf,True,4265700000.0,unclear,2023-06-12,753
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Updates,2023-09-27 15:11:28,Ahluwalia Contracts (India) Limited has informed the Exchange regarding 'Recent Awards of Rs. 832.40 Crores'.,https://nsearchives.nseindia.com/corporate/AHLUCONT_27092023151128_IntimationforRecentAwards.pdf,True,832400000.0,unclear,2023-09-27,827
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Updates,2024-01-25 15:32:20,"Ahluwalia Contracts (India) Limited has informed the Exchange regarding 'To,                                                                                                                         Compliance DepartmentBSE Limited.25thr, P.J. TowersDalal Street, Mumbai   - 400001 Compliance DepartmentNational Stock Exchange of India Ltd.5th Floor, Exchange Plaza, Bandra Kurla Complex, Bandra (East) Mumbai- 400051  Compliance DepartmentCalcutta Stock Exchange Ltd 7, Lyons Range, Dalhousie, Murgighata, B B D Bagh, Kolkata, West Bengal   700001 Sub.: - Recent Award of Project worth for Rs. 180 Crores  Reg.: - Intimation under Clause 30 of SEBI (LODR), Regulations 2015Dear Sir/Madam, With reference to the above mentioned subject, we are pleased to intimate under Clause 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 as amended that Ahluwalia Contracts (India) Limited has secured an order for Expansion of Max Smart Super Specialty Hospital (A Unit of Gujarmal Modi Hospital and Research Center for Medical Sciences) at Saket New Delhi-110017 on item rate contracts basis of Rs. 180 Crores. The order inflow during the current FY 2023-24 stands at Rs. 5439.50 Crores till date.This is for your information and record.  (Vipin Kumar Tiwari)Company SecretaryAhluwalia Contracts (India) Ltd,Ph.: +91 11 49410502vktiwari@acilnet.com; cs.corpoffice@acilnet.com Recent Award of Rs. 180 Crores'.",https://nsearchives.nseindia.com/corporate/AHLUCONT_25012024153220_LetterofAwards2024.pdf,True,1800000000.0,private,2024-01-29,911
NSE-equities,AHLUCONT,Ahluwalia Contracts (India) Limited,INE758C01029,Construction,Updates,2024-06-01 15:16:35,Ahluwalia Contracts (India) Limited has informed the Exchange regarding 'Recent Awards Project worth of Rs. 2245.15 Crores'.,https://nsearchives.nseindia.com/corporate/AHLUCONT_01062024151635_IntimationforrecentAwardofRs2245Crores.pdf,True,22451500000.0,unclear,2024-06-03,996
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2021-07-16 19:29:46,Abhishek Integrations Limited has informed the Exchange regarding 'Award of Work Contract for Operation and Maintenance of Aeronautical Ground Light Facilities at Jaipur International Airport (2021-22)'.,https://nsearchives.nseindia.com/corporate/AILIMITED_16072021192946_Reg30_WorkOrder_16072021.pdf,True,,govt,2021-07-19,285
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2021-11-16 17:50:06,Abhishek Integrations Limited has informed the Exchange regarding 'award of Work Contract by SSNNL'.,https://nsearchives.nseindia.com/corporate/AILIMITED_16112021175006_Reg30_Intimation_16112021.pdf,True,,govt,2021-11-17,367
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Awarding orders/contract,2022-03-22 16:02:36,Abhishek Integrations Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/AILIMITED_22032022160219_Reg30_WorkOrder_22032022.pdf,True,,unclear,2022-03-23,453
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Awarding orders/contract,2022-08-01 13:17:15,"Abhishek Integrations Limited has informed the Exchange about Awarding orders/contract Annual Maintenance Contract of Electrical & Mechanical Installations for Non-Operational Area at JPNI Airport, Patna for year 2022-24 having total contract value of Rs. 1.49 crore (excluding GST)",https://nsearchives.nseindia.com/corporate/AILIMITED_01082022131713_Reg30_01_08_2022.pdf,True,14900000.0,govt,2022-08-01,543
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Awarding orders/contract,2022-12-12 17:21:06,"Abhishek Integrations Limited has informed the Exchange that In continuation to previous Intimation dated November 24, 2022, this is to inform you that the Company Abhishek Integrations Limited (AIL) have been awarded the work contract for ���Operation and Maintenance of E & M Installations at Operational area of Dibrugarh Airport (2022-24)��� having total contract value of Rs. 1.75 crore (excluding GST) by Airport Authority of India (AAI)",https://nsearchives.nseindia.com/corporate/AILIMITED_12122022172106_Reg.30_WorkOrder_12122022.pdf,True,17500000.0,govt,2022-12-13,633
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2023-04-28 19:42:49,Abhishek Integrations Limited has informed the Exchange regarding 'award of contract for Annual Maintenance Contract for 33 KV Substation and Ground Lighting Facilities at Aurangabad Airport for two years having total contract value of 86.33 lakhs excluding GST'.,https://nsearchives.nseindia.com/corporate/AILIMITED_28042023194249_Reg30_WorkOrder.pdf,True,8633000.0,govt,2023-05-02,723
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2023-08-14 20:14:14,"Abhishek Integrations Limited has informed the Exchange regarding 'In continuation to our previous Intimation dated 25th July, 2023, this is to inform you that the Company Abhishek Integrations Limited (AIL) awarded for the work Contract'.",https://nsearchives.nseindia.com/corporate/AILIMITED_14082023201414_Reg30_Update_14082023.pdf,True,,unclear,2023-08-16,798
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2023-12-13 18:48:28,"Abhishek Integrations Limited has informed the Exchange regarding 'awarded work order for Assistance in electrical operation and maintenance at R&WM, NRB, Tarapur having total contract value of Rs. 2.43 crores including GST '.",https://nsearchives.nseindia.com/corporate/AILIMITED_13122023184828_Reg30_WorkOrder_13122023.pdf,True,24300000.0,unclear,2023-12-14,881
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2026-02-04 17:20:44,Abhishek Integrations Limited has informed the Exchange regarding 'This is to inform you that Abhishek Integrations Limited (AIL) has received Work Order for the work of  Operation and Maintenance of E and M installation of New ATC tower cum Technical Block at Dibrugarh Airport (2026-27) having total contract value of Rs. 65.60 lakhs (including GST)'.,https://nsearchives.nseindia.com/corporate/INTEGRATIONS_04022026172033_Reg30_Work_Order_04022026.pdf,True,6560000.0,govt,2026-02-05,1414
NSE-sme,AILIMITED,Abhishek Integrations Limited,,,Updates,2026-05-12 18:08:10,Abhishek Integrations Limited has informed the Exchange regarding 'received Letter of Intent (L.O.I.) for the wok of Supply of Spares for GLF Installations at M.B.B. Airport Agartala having total contract value of Rs. 98.15 Lakhs (including GST).'.,https://nsearchives.nseindia.com/corporate/INTEGRATIONS_12052026180757_Reg30_LOI_12052026.pdf,True,9815000.0,unclear,2026-05-13,1477
NSE-sme,AIMTRON,Aimtron Electronics Limited,,,Bagging/Receiving of orders/contracts,2026-01-22 13:15:10,Aimtron Electronics Limited has informed the Exchange about Bagging/Receiving of Aerospace & Defence and Industrial IoT orders,https://nsearchives.nseindia.com/corporate/AIMTRON_22012026131455_Intimation_Bagging_of_Orders.pdf,True,,unclear,2026-01-22,1404
NSE-sme,AISL,ANI Integrated Services Limited,,,Updates,2021-10-27 19:41:15,ANI Integrated Services Limited has informed the Exchange regarding 'Intimation regarding contract won from L&T Hydrocarbon Engineering Limited.'.,https://nsearchives.nseindia.com/corporate/AISL_27102021194115_Regulation30_Intimation_AISL.pdf,True,,private,2021-10-28,354
NSE-sme,AISL,ANI Integrated Services Limited,,,Bagging orders/contract,2022-05-16 18:21:02,"ANI Integrated Services Limited has informed the Exchange about Purchase Order (PO) from TECHNIP INDIA LIMITED for their operations located at HURL, Sindri, Jharkhand for Installation, Testing, Calibration, Pre-Commissioning & Commissioning of Electrical and Instrumentation Works for HURL, Sindri Project.",https://nsearchives.nseindia.com/corporate/AISL_16052022182102_Regulation30IntimationANILTVizag27.10.2021Finaldsc.pdf,True,,private,2022-05-17,489
NSE-sme,AISL,ANI Integrated Services Limited,,,Awarding orders/contract,2022-08-26 17:01:45,ANI Integrated Services Limited has informed the Exchange about Awarding orders/contract,https://nsearchives.nseindia.com/corporate/AISL_26082022170145_Regulation30_Intimation_ANITechnipNayara.pdf,True,,unclear,2022-08-29,561
NSE-equities,AJOONI,Ajooni Biotech Limited,INE820Y01013,,General Updates,2026-02-06 12:07:40,Ajooni Biotech Limited has informed the Exchange about Securing order valued at Rs. 47.52 Crores,https://nsearchives.nseindia.com/corporate/AJOONI_06022026120733_AJOONI__UpdateNSE_4752CRORE_final.pdf,True,475200000.0,unclear,2026-02-06,1415
NSE-sme,AKANKSHA,Akanksha Power and Infrastructure Limited,,,Updates,2024-06-27 12:25:29,Akanksha Power and Infrastructure Limited has informed the Exchange regarding 'Receipt of Letter of Award from Megha Engineering & Infrastructures Limited'.,https://nsearchives.nseindia.com/corporate/AKANKSHA_27062024122529_DisclosureofLetterofAward27062024.pdf,True,,private,2024-06-27,1013
NSE-equities,AKASH,Akash Infra Projects Limited,INE737W01013,,Updates,2021-01-06 18:55:59,Akash Infra Projects Limited has informed the Exchange regarding 'work order received by the Company'.,https://nsearchives.nseindia.com/corporate/AKASH_06012021185559_Akash.pdf,True,,unclear,2021-01-07,155
NSE-equities,AKASH,Akash Infra Projects Limited,INE737W01013,,Updates,2021-04-26 20:09:17,Akash Infra Projects Limited has informed the Exchange regarding 'receipt of work order'.,https://nsearchives.nseindia.com/corporate/AKASH_26042021200917_Akash.pdf,True,,unclear,2021-04-27,227
NSE-equities,AKASH,Akash Infra Projects Limited,INE737W01013,,Updates,2021-07-30 19:22:00,Akash Infra Projects Limited has informed the Exchange regarding 'Intimation of receipt of Work Orders'.,https://nsearchives.nseindia.com/corporate/AKASH_30072021192200_Intimation.pdf,True,,unclear,2021-08-02,294
NSE-equities,AKASH,Akash Infra Projects Limited,INE737W01013,,Updates,2021-11-20 22:25:30,Akash Infra Projects Limited has informed the Exchange regarding 'receipt of work order'.,https://nsearchives.nseindia.com/corporate/AKASH_20112021222530_Akash.pdf,True,,unclear,2021-11-22,369
NSE-equities,AKASH,Akash Infra Projects Limited,INE737W01013,,Updates,2023-02-07 18:51:32,Akash Infra Projects Limited has informed the Exchange regarding 'Receipt of Work Order'.,https://nsearchives.nseindia.com/corporate/AKASH_07022023185131_AIPL.pdf,True,,unclear,2023-02-08,673
